SK_ID_PREV,SK_ID_CURR,NAME_CONTRACT_TYPE,AMT_ANNUITY,AMT_APPLICATION,AMT_CREDIT,AMT_DOWN_PAYMENT,AMT_GOODS_PRICE,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,FLAG_LAST_APPL_PER_CONTRACT,NFLAG_LAST_APPL_IN_DAY,RATE_DOWN_PAYMENT,RATE_INTEREST_PRIMARY,RATE_INTEREST_PRIVILEGED,NAME_CASH_LOAN_PURPOSE,NAME_CONTRACT_STATUS,DAYS_DECISION,NAME_PAYMENT_TYPE,CODE_REJECT_REASON,NAME_TYPE_SUITE,NAME_CLIENT_TYPE,NAME_GOODS_CATEGORY,NAME_PORTFOLIO,NAME_PRODUCT_TYPE,CHANNEL_TYPE,SELLERPLACE_AREA,NAME_SELLER_INDUSTRY,CNT_PAYMENT,NAME_YIELD_GROUP,PRODUCT_COMBINATION,DAYS_FIRST_DRAWING,DAYS_FIRST_DUE,DAYS_LAST_DUE_1ST_VERSION,DAYS_LAST_DUE,DAYS_TERMINATION,NFLAG_INSURED_ON_APPROVAL
1724113,133066,Consumer loans,10925.505,51259.5,41004.0,10255.5,51259.5,TUESDAY,15,Y,1,0.2178946696355177,,,XAP,Approved,-785,Cash through the bank,XAP,Unaccompanied,Repeater,Mobile,POS,XNA,Country-wide,30,Connectivity,4.0,middle,POS mobile without interest,365243.0,-753.0,-663.0,-663.0,-652.0,0.0
2286500,300401,Consumer loans,14160.375,116460.0,116460.0,0.0,116460.0,WEDNESDAY,8,Y,1,0.0,,,XAP,Approved,-276,XNA,XAP,,Repeater,Mobile,POS,XNA,Regional / Local,30,Connectivity,12.0,high,POS mobile with interest,365243.0,365243.0,348.0,365243.0,365243.0,0.0
2218168,336216,Consumer loans,4853.88,47034.0,52002.0,0.0,47034.0,WEDNESDAY,11,Y,1,0.0,,,XAP,Approved,-799,Cash through the bank,XAP,Unaccompanied,New,Photo / Cinema Equipment,POS,XNA,Stone,70,Consumer electronics,12.0,low_normal,POS household with interest,365243.0,-768.0,-438.0,-438.0,-431.0,0.0
2277581,134010,Consumer loans,3562.83,18540.0,17473.5,1890.0,18540.0,SUNDAY,13,Y,1,0.10630215705744404,,,XAP,Approved,-1832,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Country-wide,45,Connectivity,6.0,high,POS mobile with interest,365243.0,-1793.0,-1643.0,-1643.0,-1636.0,0.0
1255904,320242,Cash loans,32908.995,693000.0,912541.5,,693000.0,FRIDAY,10,Y,1,,,,XNA,Approved,-119,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,48.0,low_normal,Cash X-Sell: low,,,,,,
1765146,261733,Cash loans,21670.92,328500.0,389205.0,,328500.0,MONDAY,9,Y,1,,,,XNA,Approved,-365,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,48.0,high,Cash X-Sell: high,365243.0,-335.0,1075.0,365243.0,365243.0,1.0
2627285,219469,Cash loans,23567.85,229500.0,241920.0,,229500.0,FRIDAY,12,Y,1,,,,Journey,Approved,-920,Cash through the bank,XAP,Unaccompanied,Refreshed,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,low_normal,Cash X-Sell: low,365243.0,-890.0,-560.0,-650.0,-631.0,1.0
2203301,377067,Cash loans,39324.645,1053000.0,1344892.5,,1053000.0,TUESDAY,9,Y,1,,,,XNA,Approved,-43,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,60.0,low_normal,Cash X-Sell: low,,,,,,
2825666,135075,Cash loans,,0.0,0.0,,,FRIDAY,13,Y,1,,,,XNA,Canceled,-60,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1625938,310539,Revolving loans,,0.0,0.0,,,TUESDAY,16,Y,1,,,,XAP,Canceled,-269,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,
2442834,155635,Cash loans,,0.0,0.0,,,FRIDAY,11,Y,1,,,,XNA,Canceled,-79,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2152923,168628,Cash loans,74038.23,855000.0,892242.0,,855000.0,TUESDAY,19,Y,1,,,,XNA,Approved,-584,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,18.0,high,Cash X-Sell: high,,,,,,
1808641,154529,Revolving loans,,0.0,0.0,,,SATURDAY,16,Y,1,,,,XAP,Canceled,-251,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,
1072778,153188,Cash loans,,0.0,0.0,,,MONDAY,19,Y,1,,,,XNA,Canceled,-266,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2033482,350842,Cash loans,28907.415,270000.0,296730.0,,270000.0,TUESDAY,13,Y,1,,,,XNA,Approved,-310,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,low_normal,Cash X-Sell: low,365243.0,-280.0,50.0,365243.0,365243.0,1.0
1048630,223184,Cash loans,,0.0,0.0,,,THURSDAY,12,Y,1,,,,XNA,Canceled,-352,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1541874,157041,Consumer loans,,51246.0,51246.0,0.0,51246.0,SUNDAY,11,Y,1,0.0,,,XAP,Unused offer,-288,Cash through the bank,CLIENT,,Repeater,Mobile,XNA,XNA,Country-wide,40,Connectivity,,XNA,POS mobile with interest,,,,,,
2028925,372533,Consumer loans,7296.255,63445.5,63445.5,0.0,63445.5,SUNDAY,10,Y,1,0.0,,,XAP,Approved,-410,Cash through the bank,XAP,,Refreshed,Audio/Video,POS,XNA,Regional / Local,100,Consumer electronics,10.0,middle,POS household with interest,365243.0,-379.0,-109.0,-109.0,-102.0,0.0
1191855,425963,Consumer loans,10925.505,51259.5,41004.0,10255.5,51259.5,THURSDAY,10,Y,1,0.2178946696355177,,,XAP,Approved,-1205,Cash through the bank,XAP,,New,Mobile,POS,XNA,Country-wide,35,Connectivity,4.0,middle,POS mobile without interest,365243.0,-1163.0,-1073.0,-1073.0,-1069.0,0.0
1360678,293334,Consumer loans,6378.75,112500.0,112500.0,0.0,112500.0,TUESDAY,12,Y,1,0.0,,,XAP,Approved,-789,XNA,XAP,Unaccompanied,Refreshed,Construction Materials,POS,XNA,Stone,10,Construction,24.0,middle,POS industry with interest,365243.0,-758.0,-68.0,-61.0,-56.0,0.0
1486399,416260,Consumer loans,5845.905,51469.65,51469.65,0.0,51469.65,SATURDAY,21,Y,1,0.0,,,XAP,Approved,-89,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Country-wide,33,Connectivity,10.0,low_normal,POS mobile without interest,365243.0,-50.0,220.0,365243.0,365243.0,0.0
2829509,130429,Consumer loans,8558.595,65376.0,61029.0,9000.0,65376.0,MONDAY,18,Y,1,0.13996798728838314,,,XAP,Approved,-1408,Cash through the bank,XAP,Unaccompanied,Repeater,Mobile,POS,XNA,Country-wide,57,Connectivity,10.0,high,POS mobile with interest,365243.0,-1377.0,-1107.0,-1107.0,-1101.0,0.0
2029849,380539,Cash loans,18982.935,90000.0,92970.0,,90000.0,WEDNESDAY,15,Y,1,,,,Purchase of electronic equipment,Approved,-611,XNA,XAP,Other_A,Refreshed,XNA,Cash,walk-in,Country-wide,57,Connectivity,6.0,high,Cash Street: high,365243.0,-581.0,-431.0,-521.0,-516.0,1.0
1766797,144040,Consumer loans,11381.13,53394.75,42714.0,10680.75,53394.75,WEDNESDAY,10,Y,1,0.2178548963572772,,,XAP,Approved,-952,Cash through the bank,XAP,,Refreshed,Mobile,POS,XNA,Country-wide,5,Connectivity,4.0,middle,POS mobile without interest,365243.0,-915.0,-825.0,-825.0,-821.0,0.0
1490462,449030,Revolving loans,9000.0,0.0,180000.0,,,SUNDAY,13,Y,1,,,,XAP,Approved,-691,XNA,XAP,,Repeater,XNA,Cards,x-sell,Country-wide,232,Consumer electronics,0.0,XNA,Card X-Sell,-579.0,-555.0,365243.0,-494.0,365243.0,0.0
2366052,121849,Consumer loans,7813.485,58468.5,64255.5,0.0,58468.5,FRIDAY,16,Y,1,0.0,,,XAP,Approved,-1813,Cash through the bank,XAP,Unaccompanied,New,Consumer Electronics,POS,XNA,Country-wide,232,Consumer electronics,12.0,high,POS household with interest,365243.0,-1781.0,-1451.0,-1451.0,-1447.0,0.0
2134880,402346,Consumer loans,2155.275,21555.0,19399.5,2155.5,21555.0,FRIDAY,14,Y,1,0.1089090909090909,,,XAP,Approved,-2511,Cash through the bank,XAP,,Repeater,Consumer Electronics,POS,XNA,Country-wide,232,Consumer electronics,10.0,low_normal,POS household without interest,365243.0,-2473.0,-2203.0,-2293.0,-2285.0,0.0
2011047,155779,Consumer loans,7032.6,65565.0,64638.0,6750.0,65565.0,THURSDAY,10,Y,1,0.10297758217576672,,,XAP,Approved,-1449,Cash through the bank,XAP,Unaccompanied,New,Audio/Video,POS,XNA,Country-wide,232,Consumer electronics,12.0,high,POS household with interest,365243.0,-1418.0,-1088.0,-1088.0,-1082.0,0.0
1487194,423908,Consumer loans,8965.395,110007.0,129370.5,0.0,110007.0,SUNDAY,18,Y,1,0.0,,,XAP,Approved,-27,Cash through the bank,XAP,Family,Repeater,Computers,POS,XNA,Country-wide,3000,Consumer electronics,20.0,middle,POS household with interest,365243.0,365243.0,573.0,365243.0,365243.0,1.0
2240087,434717,Consumer loans,4252.23,26811.0,26811.0,0.0,26811.0,SUNDAY,19,Y,1,0.0,,,XAP,Approved,-2385,Cash through the bank,XAP,Children,New,Consumer Electronics,POS,XNA,Country-wide,3000,Consumer electronics,8.0,high,POS household with interest,,,,,,
2146151,161415,Consumer loans,8044.11,48464.55,48460.5,4.05,48464.55,FRIDAY,11,Y,1,9.101122741917918e-05,,,XAP,Refused,-2287,Cash through the bank,HC,Unaccompanied,Repeater,Audio/Video,POS,XNA,Stone,79,Consumer electronics,8.0,high,POS household with interest,,,,,,
1894885,287361,Cash loans,31573.8,540000.0,540000.0,,540000.0,SATURDAY,10,Y,1,,,,XNA,Approved,-567,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Regional / Local,1000,Consumer electronics,24.0,middle,Cash X-Sell: middle,365243.0,-537.0,153.0,365243.0,365243.0,0.0
1166363,143116,Consumer loans,2882.52,39820.5,49284.0,0.0,39820.5,MONDAY,12,Y,1,0.0,,,XAP,Refused,-87,Cash through the bank,HC,Unaccompanied,Repeater,Computers,POS,XNA,Regional / Local,1000,Consumer electronics,24.0,low_normal,POS household with interest,,,,,,
2240107,323651,Revolving loans,13500.0,0.0,270000.0,,,TUESDAY,12,Y,1,,,,XAP,Approved,-650,XNA,XAP,,Repeater,XNA,Cards,x-sell,AP+ (Cash loan),5,XNA,0.0,XNA,Card X-Sell,-603.0,-577.0,365243.0,365243.0,365243.0,0.0
2139354,388401,Revolving loans,29250.0,0.0,585000.0,,,THURSDAY,15,N,1,,,,XAP,Refused,-608,XNA,HC,,Repeater,XNA,Cards,x-sell,AP+ (Cash loan),5,XNA,0.0,XNA,Card X-Sell,,,,,,
1418240,407209,Consumer loans,11453.31,91539.0,99594.0,0.0,91539.0,MONDAY,17,Y,1,0.0,,,XAP,Approved,-1080,Cash through the bank,XAP,Unaccompanied,New,Audio/Video,POS,XNA,Regional / Local,1169,Consumer electronics,10.0,middle,POS household with interest,365243.0,-1049.0,-779.0,-779.0,-772.0,0.0
1214322,328754,Consumer loans,18015.39,178335.0,178335.0,0.0,178335.0,SATURDAY,14,Y,1,0.0,,,XAP,Approved,-917,Cash through the bank,XAP,Unaccompanied,Repeater,Consumer Electronics,POS,XNA,Regional / Local,1169,Consumer electronics,12.0,middle,POS household with interest,365243.0,-886.0,-556.0,-616.0,-608.0,0.0
2088404,141914,Consumer loans,9767.79,86287.5,95400.0,0.0,86287.5,SUNDAY,12,Y,1,0.0,,,XAP,Approved,-870,Cash through the bank,XAP,Family,Repeater,Photo / Cinema Equipment,POS,XNA,Regional / Local,1169,Consumer electronics,12.0,middle,POS household with interest,365243.0,-839.0,-509.0,-539.0,-527.0,0.0
1462526,239145,Consumer loans,10585.935,97803.0,95283.0,9783.0,97803.0,SUNDAY,16,Y,1,0.10140841341286773,,,XAP,Approved,-1885,XNA,XAP,Family,New,Computers,POS,XNA,Regional / Local,674,Consumer electronics,10.0,low_normal,POS household with interest,365243.0,-1854.0,-1584.0,-1584.0,-1577.0,0.0
1846858,196754,Consumer loans,17686.26,163525.5,158017.5,16353.0,163525.5,SUNDAY,14,Y,1,0.10213828392052343,,,XAP,Approved,-1475,XNA,XAP,Family,Repeater,Computers,POS,XNA,Regional / Local,674,Consumer electronics,10.0,low_normal,POS household with interest,365243.0,-1444.0,-1174.0,-1204.0,-1202.0,0.0
2760911,217003,Consumer loans,14102.235,125955.0,124578.0,12600.0,125955.0,FRIDAY,15,Y,1,0.1000345934081664,,,XAP,Approved,-2031,XNA,XAP,Family,Repeater,Audio/Video,POS,XNA,Regional / Local,674,Consumer electronics,12.0,high,POS household with interest,365243.0,-2000.0,-1670.0,-1670.0,-1665.0,0.0
1330540,190634,Consumer loans,9020.655,65205.0,74146.5,6520.5,65205.0,MONDAY,9,Y,1,0.08803373464647593,,,XAP,Approved,-1878,Cash through the bank,XAP,Unaccompanied,Repeater,Mobile,POS,XNA,Country-wide,1880,Consumer electronics,12.0,high,POS household with interest,365243.0,-1847.0,-1517.0,-1547.0,-1542.0,0.0
1684165,394962,Consumer loans,22073.22,193455.0,193455.0,0.0,193455.0,TUESDAY,13,Y,1,0.0,,,XAP,Approved,-2524,XNA,XAP,Children,New,Computers,POS,XNA,Country-wide,1880,Consumer electronics,12.0,high,POS household with interest,365243.0,-2493.0,-2163.0,-2163.0,-2155.0,0.0
2717566,372277,Cash loans,13472.73,67500.0,69727.5,0.0,67500.0,FRIDAY,12,Y,1,0.0,,,XNA,Approved,-2267,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Country-wide,-1,Consumer electronics,6.0,high,Cash Street: high,365243.0,-2237.0,-2087.0,-2087.0,-2076.0,1.0
1445481,389236,Cash loans,16591.5,135000.0,135000.0,0.0,135000.0,WEDNESDAY,16,Y,1,0.0,,,XNA,Approved,-2794,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Country-wide,10,Consumer electronics,10.0,middle,Cash Street: middle,365243.0,-2764.0,-2494.0,-2494.0,-2489.0,0.0
1680090,144062,Consumer loans,11372.67,100300.5,85252.5,15048.0,100300.5,FRIDAY,10,Y,1,0.1633953968325182,,,XAP,Refused,-2868,Cash through the bank,SCO,,Repeater,XNA,POS,XNA,Country-wide,19,Connectivity,10.0,high,POS mobile with interest,,,,,,
1956180,169385,Consumer loans,12564.9,110626.02,110626.02,0.0,110626.02,FRIDAY,12,Y,1,0.0,,,XAP,Approved,-559,Cash through the bank,XAP,,Refreshed,Mobile,POS,XNA,Country-wide,34,Connectivity,10.0,low_normal,POS mobile without interest,365243.0,-517.0,-247.0,-277.0,-270.0,0.0
2405261,215837,Revolving loans,2250.0,45000.0,45000.0,,45000.0,SATURDAY,15,Y,1,,,,XAP,Approved,-424,XNA,XAP,Family,Refreshed,XNA,Cards,walk-in,Country-wide,15,Connectivity,0.0,XNA,Card Street,-296.0,-231.0,365243.0,365243.0,365243.0,0.0
1636555,253690,Consumer loans,5666.805,47115.0,46602.0,4711.5,47115.0,TUESDAY,12,Y,1,0.09999808662792088,,,XAP,Approved,-1814,Cash through the bank,XAP,Children,New,Mobile,POS,XNA,Country-wide,358,Consumer electronics,12.0,high,POS household with interest,365243.0,-1783.0,-1453.0,-1453.0,-1445.0,0.0
2283315,102649,Consumer loans,12540.6,60423.255,63414.0,1.755,60423.255,SUNDAY,15,Y,1,3.0140058183562517e-05,,,XAP,Approved,-1452,Cash through the bank,XAP,Unaccompanied,New,Construction Materials,POS,XNA,Stone,463,Construction,6.0,high,POS industry with interest,365243.0,-1421.0,-1271.0,-1271.0,-1262.0,0.0
1354762,214927,Consumer loans,10687.725,88785.9,88474.5,8879.4,88785.9,TUESDAY,14,Y,1,0.09933319382358403,,,XAP,Approved,-2659,Cash through the bank,XAP,Children,New,Computers,POS,XNA,Stone,70,Consumer electronics,12.0,high,POS household with interest,365243.0,-2598.0,-2268.0,-2268.0,-2255.0,1.0
1024290,303067,Consumer loans,2690.235,24480.0,24214.5,2448.0,24480.0,WEDNESDAY,13,Y,1,0.0999941695435366,,,XAP,Approved,-1706,Cash through the bank,XAP,,New,Mobile,POS,XNA,Country-wide,35,Connectivity,12.0,high,POS mobile with interest,365243.0,-1669.0,-1339.0,-1339.0,-1317.0,0.0
2357836,342771,Consumer loans,3836.97,25272.0,27774.0,0.0,25272.0,THURSDAY,11,Y,1,0.0,,,XAP,Approved,-111,Cash through the bank,XAP,Unaccompanied,Repeater,Mobile,POS,XNA,Country-wide,23,Connectivity,10.0,high,POS mobile with interest,365243.0,-81.0,189.0,365243.0,365243.0,1.0
1482288,407050,Consumer loans,9513.675,101925.0,101925.0,0.0,101925.0,WEDNESDAY,14,Y,1,0.0,,,XAP,Approved,-876,XNA,XAP,,New,Construction Materials,POS,XNA,Stone,41,Construction,12.0,low_normal,POS industry with interest,365243.0,-839.0,-509.0,-509.0,-466.0,0.0
2179257,332382,Consumer loans,5350.815,47110.5,47110.5,0.0,47110.5,SATURDAY,16,Y,1,0.0,,,XAP,Approved,-342,Cash through the bank,XAP,Unaccompanied,Repeater,Mobile,POS,XNA,Country-wide,20,Connectivity,10.0,low_normal,POS mobile without interest,365243.0,-299.0,-29.0,-89.0,-82.0,0.0
1360197,321342,Consumer loans,7757.415,58392.0,65331.0,0.0,58392.0,THURSDAY,18,Y,1,0.0,,,XAP,Approved,-14,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Country-wide,50,Connectivity,12.0,high,POS mobile with interest,365243.0,365243.0,351.0,365243.0,365243.0,0.0
2602998,204082,Cash loans,,450000.0,450000.0,0.0,450000.0,MONDAY,17,Y,1,0.0,,,XNA,Refused,-368,XNA,HC,,Repeater,XNA,XNA,XNA,Country-wide,60,Connectivity,,XNA,Cash,,,,,,
1896264,258070,Consumer loans,5781.915,57825.0,52042.5,5782.5,57825.0,THURSDAY,8,Y,1,0.1089090909090909,,,XAP,Approved,-2830,Cash through the bank,XAP,Unaccompanied,New,Consumer Electronics,POS,XNA,Regional / Local,150,Connectivity,10.0,low_normal,POS mobile with interest,365243.0,-2799.0,-2529.0,-2529.0,-2526.0,0.0
1183636,395562,Consumer loans,71390.295,268659.0,274567.5,0.0,268659.0,TUESDAY,15,Y,1,0.0,,,XAP,Approved,-519,XNA,XAP,,New,Construction Materials,POS,XNA,Stone,30,Construction,4.0,low_action,POS industry with interest,365243.0,-487.0,-397.0,-397.0,-395.0,0.0
1846315,231007,Consumer loans,3879.9,35955.0,32359.5,3595.5,35955.0,THURSDAY,13,Y,1,0.1089090909090909,,,XAP,Approved,-1380,Cash through the bank,XAP,Family,New,Mobile,POS,XNA,Stone,6,Connectivity,12.0,high,POS mobile with interest,365243.0,-1345.0,-1015.0,-1015.0,-1012.0,0.0
2799266,252905,Consumer loans,6693.3,65205.0,71662.5,0.0,65205.0,FRIDAY,13,Y,1,0.0,,,XAP,Refused,-1459,Cash through the bank,LIMIT,Unaccompanied,Repeater,Consumer Electronics,POS,XNA,Country-wide,5,Consumer electronics,12.0,low_normal,POS household with interest,,,,,,
2155032,286412,Consumer loans,18372.195,142632.0,155182.5,0.0,142632.0,FRIDAY,11,Y,1,0.0,,,XAP,Approved,-244,XNA,XAP,Unaccompanied,Refreshed,Furniture,POS,XNA,Regional / Local,70,Furniture,10.0,middle,POS industry with interest,365243.0,-209.0,61.0,365243.0,365243.0,0.0
1715858,354389,Consumer loans,4103.1,37341.0,36931.5,3735.0,37341.0,SATURDAY,13,Y,1,0.10002716106511607,,,XAP,Approved,-2244,Cash through the bank,XAP,Family,Repeater,Mobile,POS,XNA,Country-wide,50,Connectivity,12.0,high,POS mobile with interest,365243.0,-2213.0,-1883.0,-1973.0,-1970.0,1.0
2123041,418997,Consumer loans,15395.625,103286.565,94284.0,9002.565,103286.565,SATURDAY,9,Y,1,0.09492630237049708,,,XAP,Approved,-525,XNA,XAP,,New,Consumer Electronics,POS,XNA,Country-wide,50,Consumer electronics,8.0,high,POS household with interest,365243.0,-492.0,-282.0,-282.0,-279.0,0.0
2454123,200956,Consumer loans,5372.595,43767.0,39388.5,4378.5,43767.0,SATURDAY,7,Y,1,0.10895388181631238,,,XAP,Approved,-1633,Cash through the bank,XAP,,Refreshed,Mobile,POS,XNA,Country-wide,32,Connectivity,10.0,high,POS mobile with interest,365243.0,-1569.0,-1299.0,-1299.0,-1261.0,0.0
2188215,403328,Revolving loans,2250.0,45000.0,45000.0,,45000.0,THURSDAY,14,Y,1,,,,XAP,Refused,-306,XNA,SCOFR,Unaccompanied,Refreshed,XNA,Cards,walk-in,Credit and cash offices,-1,XNA,0.0,XNA,Card Street,,,,,,
2668727,414481,Cash loans,22301.19,112500.0,116212.5,,112500.0,MONDAY,18,Y,1,,,,XNA,Approved,-1131,XNA,XAP,Unaccompanied,Refreshed,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,6.0,middle,Cash X-Sell: middle,365243.0,-1101.0,-951.0,-1041.0,-1034.0,1.0
2447477,274840,Revolving loans,9000.0,180000.0,180000.0,,180000.0,WEDNESDAY,12,Y,1,,,,XAP,Refused,-223,XNA,HC,Unaccompanied,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,,,,,,
1951441,335598,Cash loans,35149.5,904500.0,1119411.0,,904500.0,MONDAY,18,Y,1,,,,XNA,Refused,-421,Cash through the bank,HC,Other_B,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,48.0,low_normal,Cash X-Sell: low,,,,,,
1530063,377616,Cash loans,,0.0,0.0,,,MONDAY,11,Y,1,,,,XNA,Canceled,-130,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2352627,266560,Revolving loans,,0.0,0.0,,,WEDNESDAY,7,Y,1,,,,XAP,Canceled,-323,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,
1348316,104826,Revolving loans,22500.0,450000.0,450000.0,,450000.0,MONDAY,14,Y,1,,,,XAP,Refused,-183,XNA,HC,Unaccompanied,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,,,,,,
1472909,452034,Consumer loans,,30145.5,30145.5,0.0,30145.5,SUNDAY,13,Y,1,0.0,,,XAP,Unused offer,-96,Cash through the bank,CLIENT,,Repeater,Computers,XNA,XNA,Country-wide,90,Connectivity,,XNA,POS mobile with interest,,,,,,
1120844,263982,Revolving loans,6750.0,135000.0,135000.0,,135000.0,TUESDAY,18,Y,1,,,,XAP,Refused,-283,XNA,HC,Unaccompanied,Repeater,XNA,Cards,walk-in,Channel of corporate sales,-1,XNA,0.0,XNA,Card Street,,,,,,
2333416,206862,Consumer loans,1773.135,15611.22,15611.22,0.0,15611.22,WEDNESDAY,8,Y,1,0.0,,,XAP,Approved,-149,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Country-wide,33,Connectivity,10.0,low_normal,POS mobile without interest,365243.0,-117.0,153.0,-117.0,-110.0,0.0
2831977,248474,Consumer loans,13103.145,119119.5,119119.5,0.0,119119.5,MONDAY,13,Y,1,0.0,,,XAP,Approved,-235,Cash through the bank,XAP,Unaccompanied,Repeater,Computers,POS,XNA,Stone,80,Consumer electronics,10.0,low_normal,POS household with interest,365243.0,-202.0,68.0,365243.0,365243.0,0.0
2308215,102092,Consumer loans,6000.21,58824.0,58527.0,5886.0,58824.0,SATURDAY,18,Y,1,0.0995201138110178,,,XAP,Approved,-487,Cash through the bank,XAP,Unaccompanied,Repeater,Furniture,POS,XNA,Stone,500,Furniture,12.0,middle,POS industry with interest,365243.0,-457.0,-127.0,-187.0,-185.0,1.0
1124109,284499,Revolving loans,13500.0,270000.0,270000.0,,270000.0,SATURDAY,11,Y,1,,,,XAP,Refused,-198,XNA,HC,"Spouse, partner",Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,,,,,,
2424678,442914,Cash loans,17870.445,450000.0,553950.0,,450000.0,TUESDAY,14,Y,1,,,,Repairs,Approved,-862,Cash through the bank,XAP,"Spouse, partner",Refreshed,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,60.0,low_normal,Cash Street: low,365243.0,-828.0,942.0,365243.0,365243.0,0.0
1210834,231279,Cash loans,25965.0,450000.0,450000.0,,450000.0,TUESDAY,10,Y,1,,,,XNA,Approved,-272,Cash through the bank,XAP,"Spouse, partner",Refreshed,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24.0,middle,Cash X-Sell: middle,365243.0,-242.0,448.0,-242.0,-239.0,0.0
1909868,177638,Revolving loans,6750.0,135000.0,135000.0,0.0,135000.0,THURSDAY,16,Y,1,0.0,,,XAP,Refused,-522,XNA,HC,,Refreshed,XNA,Cards,walk-in,Country-wide,16,Connectivity,0.0,XNA,Card Street,,,,,,
1610260,195654,Consumer loans,,52465.5,52465.5,0.0,52465.5,SUNDAY,15,Y,1,0.0,,,XAP,Unused offer,-884,Cash through the bank,CLIENT,,Repeater,Mobile,XNA,XNA,Country-wide,16,Connectivity,,XNA,POS mobile with interest,,,,,,
1608920,303492,Cash loans,,0.0,0.0,,,WEDNESDAY,13,Y,1,,,,XNA,Canceled,-248,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2748424,263634,Revolving loans,38250.0,0.0,765000.0,,,MONDAY,12,Y,1,,,,XAP,Approved,-680,XNA,XAP,,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,365243.0,365243.0,365243.0,365243.0,365243.0,0.0
2296976,200615,Cash loans,,0.0,0.0,,,THURSDAY,14,Y,1,,,,XNA,Canceled,-415,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1735068,427771,Cash loans,,0.0,0.0,,,WEDNESDAY,17,Y,1,,,,XNA,Canceled,-5,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1098712,433748,Revolving loans,7875.0,157500.0,157500.0,,157500.0,MONDAY,11,Y,1,,,,XAP,Refused,-906,XNA,SCOFR,,Repeater,XNA,Cards,walk-in,Credit and cash offices,-1,XNA,0.0,XNA,Card Street,,,,,,
2549763,323901,Cash loans,21841.2,742500.0,742500.0,,742500.0,FRIDAY,13,Y,1,,,,XNA,Refused,-162,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,60.0,low_normal,Cash X-Sell: low,,,,,,
2169909,132545,Cash loans,,0.0,0.0,,,THURSDAY,11,Y,1,,,,XNA,Canceled,-134,XNA,XAP,,Refreshed,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
